respondent_id,h1n1_vaccine,seasonal_vaccine
35762,0.6,0.79
35763,0.38,0.7
35764,0.2,0.6
35765,0.05,0.75
35766,0.55,0.61
35767,0.13,0.6
35768,0.1,0.99
35769,0.2,0.69
35770,0.59,0.81
35771,0.26,0.31
35772,0.26,0.27
35773,0.07,0.32
35774,0.29,0.38
35775,0.25,0.74
35776,0.28,0.53
35777,0.45,0.79
35778,0.12,0.32
35779,0.4,0.43
35780,0.31,0.16
35781,0.68,0.44
35782,0.27,0.72
35783,0.45,0.57
35784,0.81,0.85
35785,0.03,0.04
35786,0.08,0.39
35787,0.15,0.81
35788,0.12,0.85
35789,0.27,0.29
35790,0.42,0.61
35791,0.38,0.98
35792,0.08,0.43
35793,0.29,0.75
35794,0.07,0.1
35795,0.33,0.87
35796,0.16,0.08
35797,0.06,0.03
35798,0.16,0.1
35799,0.03,0.14
35800,0.25,0.54
35801,0.14,0.3
35802,0.03,0.1
35803,0.05,0.72
35804,0.0,0.11
35805,0.05,0.6
35806,0.23,0.35
35807,0.23,0.36
35808,0.1,0.6
35809,0.27,0.25
35810,0.3,0.77
35811,0.02,0.38
35812,0.41,0.56
35813,0.32,0.48
35814,0.36,0.77
35815,0.26,0.45
35816,0.59,0.86
35817,0.11,0.19
35818,0.13,0.22
35819,0.33,0.58
35820,0.21,0.65
35821,0.3,0.45
35822,0.82,0.78
35823,0.43,0.52
35824,0.29,0.48
35825,0.77,0.93
35826,0.17,0.18
35827,0.1,0.69
35828,0.0,0.02
35829,0.0,0.04
35830,0.15,0.74
35831,0.06,0.06
35832,0.18,0.47
35833,0.51,0.23
35834,0.1,0.76
35835,0.01,0.66
35836,0.33,0.66
35837,0.08,0.34
35838,0.0,0.0
35839,0.31,0.38
35840,0.01,0.03
35841,0.2,0.48
35842,0.62,0.38
35843,0.79,0.84
35844,0.13,0.22
35845,0.2,0.06
35846,0.03,0.05
35847,0.06,0.59
35848,0.07,0.91
35849,0.12,0.29
35850,0.11,0.65
35851,0.42,0.22
35852,0.18,0.39
35853,0.19,0.29
35854,0.44,0.91
35855,0.03,0.45
35856,0.48,0.67
35857,0.02,0.06
35858,0.22,0.39
35859,0.16,0.63
35860,0.01,0.23
35861,0.81,0.95
35862,0.3,0.78
35863,0.81,0.93
35864,0.44,0.67
35865,0.32,0.73
35866,0.05,0.36
35867,0.01,0.23
35868,0.22,0.4
35869,0.0,0.06
35870,0.02,0.82
35871,0.5,0.73
35872,0.01,0.15
35873,0.01,0.51
35874,0.32,0.94
35875,0.01,0.31
35876,0.33,0.54
35877,0.33,0.2
35878,0.84,1.0
35879,0.2,0.96
35880,0.45,0.76
35881,0.32,0.87
35882,0.7,0.83
35883,0.22,0.66
35884,0.0,0.29
35885,0.04,0.18
35886,0.19,0.09
35887,0.05,0.56
35888,0.14,0.49
35889,0.62,0.85
35890,0.13,0.4
35891,0.3,0.46
35892,0.36,0.41
35893,0.29,0.75
35894,0.34,0.59
35895,0.05,0.55
35896,0.32,0.25
35897,0.46,0.24
35898,0.36,0.61
35899,0.01,0.1
35900,0.02,0.17
35901,0.21,0.77
35902,0.01,0.03
35903,0.26,0.93
35904,0.29,0.75
35905,0.02,0.56
35906,0.35,0.28
35907,0.15,0.92
35908,0.09,0.27
35909,0.06,0.39
35910,0.03,0.86
35911,0.27,0.87
35912,0.19,0.35
35913,0.11,0.14
35914,0.23,0.41
35915,0.33,0.63
35916,0.28,0.32
35917,0.03,0.09
35918,0.17,0.72
35919,0.3,0.23
35920,0.32,0.55
35921,0.11,0.32
35922,0.11,0.36
35923,0.17,0.45
35924,0.0,0.41
35925,0.66,0.92
35926,0.06,0.94
35927,0.13,0.66
35928,0.0,0.22
35929,0.26,0.37
35930,0.07,0.7
35931,0.77,0.86
35932,0.52,0.93
35933,0.1,0.33
35934,0.03,0.35
35935,0.11,0.11
35936,0.03,0.04
35937,0.01,0.03
35938,0.09,0.31
35939,0.06,0.04
35940,0.2,0.1
35941,0.17,0.5
35942,0.07,0.18
35943,0.07,0.8
35944,0.01,0.15
35945,0.12,0.05
35946,0.25,0.78
35947,0.56,0.94
35948,0.13,0.79
35949,0.2,0.52
35950,0.52,0.62
35951,0.01,0.39
35952,0.04,0.97
35953,0.06,0.14
35954,0.02,0.08
35955,0.9,0.95
35956,0.95,0.97
35957,0.01,0.02
35958,0.12,0.57
35959,0.03,0.1
35960,0.08,0.84
35961,0.01,0.07
35962,0.0,0.08
35963,0.13,0.1
35964,0.06,0.22
35965,0.12,0.86
35966,0.11,0.84
35967,0.03,0.15
35968,0.03,0.11
35969,0.81,0.83
35970,0.21,0.86
35971,0.35,0.74
35972,0.06,0.89
35973,0.04,0.02
35974,0.1,0.36
35975,0.11,0.07
35976,0.04,0.01
35977,0.02,0.03
35978,0.06,0.4
35979,0.62,0.91
35980,0.36,0.83
35981,0.12,0.54
35982,0.05,0.79
35983,0.09,0.77
35984,0.0,0.09
35985,0.27,0.56
35986,0.08,0.37
35987,0.31,0.6
35988,0.21,0.06
35989,0.36,0.48
35990,0.32,0.16
35991,0.34,0.32
35992,0.17,0.23
35993,0.21,0.28
35994,0.46,0.89
35995,0.17,0.42
35996,0.8,0.92
35997,0.67,0.97
35998,0.25,0.44
35999,0.01,0.13
36000,0.06,0.05
36001,0.14,0.17
36002,0.23,0.29
36003,0.62,0.96
36004,0.25,0.3
36005,0.05,0.84
36006,0.23,0.32
36007,0.24,0.63
36008,0.14,0.78
36009,0.03,0.29
36010,0.41,0.41
36011,0.02,0.11
36012,0.06,0.62
36013,0.31,0.19
36014,0.05,0.21
36015,0.22,0.8
36016,0.09,0.96
36017,0.04,0.24
36018,0.14,0.2
36019,0.17,0.27
36020,0.1,0.38
36021,0.13,0.36
36022,0.29,0.84
36023,0.12,0.62
36024,0.47,0.97
36025,0.06,0.82
36026,0.0,0.05
36027,0.16,0.52
36028,0.08,0.19
36029,0.53,0.74
36030,0.0,0.07
36031,0.14,0.35
36032,0.0,0.03
36033,0.01,0.89
36034,0.12,0.01
36035,0.13,0.23
36036,0.23,0.65
36037,0.55,0.84
36038,0.09,0.75
36039,0.01,0.06
36040,0.38,0.88
36041,0.04,0.46
36042,0.33,0.69
36043,0.69,0.94
36044,0.29,0.77
36045,0.32,0.59
36046,0.21,0.87
36047,0.24,0.79
36048,0.14,0.86
36049,0.12,0.78
36050,0.85,0.95
36051,0.04,0.2
36052,0.26,0.32
36053,0.55,0.51
36054,0.1,0.22
36055,0.03,0.26
36056,0.0,0.03
36057,0.12,0.22
36058,0.25,0.11
36059,0.63,0.73
36060,0.18,0.56
36061,0.12,0.47
36062,0.01,0.65
36063,0.16,0.81
36064,0.6,0.15
36065,0.85,0.95
36066,0.15,0.89
36067,0.53,0.66
36068,0.32,0.08
36069,0.02,0.18
36070,0.07,0.42
36071,0.55,0.62
36072,0.03,0.38
36073,0.0,0.05
36074,0.04,0.64
36075,0.28,0.15
36076,0.33,0.76
36077,0.37,0.83
36078,0.19,0.13
36079,0.29,0.34
36080,0.7,0.93
36081,0.13,0.54
36082,0.28,0.24
36083,0.65,0.79
36084,0.25,0.91
36085,0.22,0.86
36086,0.0,0.01
36087,0.03,0.47
36088,0.39,0.43
36089,0.29,0.64
36090,0.26,0.47
36091,0.14,0.69
36092,0.04,0.88
36093,0.48,0.57
36094,0.02,0.06
36095,0.56,0.61
36096,0.17,0.96
36097,0.16,0.18
36098,0.03,0.87
36099,0.04,0.76
36100,0.09,0.61
36101,0.91,0.95
36102,0.06,0.07
36103,0.37,0.77
36104,0.34,0.5
36105,0.09,0.17
36106,0.36,0.72
36107,0.06,0.82
36108,0.35,0.25
36109,0.66,0.65
36110,0.03,0.3
36111,0.36,0.94
36112,0.67,0.68
36113,0.1,0.2
36114,0.48,0.54
36115,0.4,0.49
36116,0.16,0.41
36117,0.31,0.26
36118,0.17,0.6
36119,0.08,0.92
36120,0.03,0.04
36121,0.02,0.03
36122,0.27,0.89
36123,0.18,0.4
36124,0.05,0.08
36125,0.17,0.71
36126,0.02,0.34
36127,0.3,0.09
36128,0.09,0.6
36129,0.14,0.91
36130,0.43,0.53
36131,0.15,0.37
36132,0.05,0.45
36133,0.21,0.67
36134,0.1,0.71
36135,0.03,0.78
36136,0.01,0.22
36137,0.19,0.11
36138,0.22,0.54
36139,0.82,0.99
36140,0.08,0.53
36141,0.0,0.96
36142,0.11,0.36
36143,0.03,0.73
36144,0.08,0.81
36145,0.03,0.08
36146,0.95,0.99
36147,0.45,0.61
36148,0.09,0.14
36149,0.28,0.29
36150,0.04,0.94
36151,0.12,0.18
36152,0.39,0.62
36153,0.27,0.97
36154,0.35,0.66
36155,0.04,0.02
36156,0.0,0.21
36157,0.18,0.18
36158,0.16,0.72
36159,0.0,0.02
36160,0.0,0.15
36161,0.87,0.94
36162,0.64,0.83
36163,0.19,0.96
36164,0.06,0.76
36165,0.0,0.52
36166,0.14,0.45
36167,0.05,0.53
36168,0.03,0.18
36169,0.04,0.45
36170,0.14,0.05
36171,0.14,0.04
36172,0.46,0.67
36173,0.35,0.52
36174,0.01,0.03
36175,0.16,0.69
36176,0.07,0.18
36177,0.5,0.34
36178,0.33,0.72
36179,0.06,0.1
36180,0.26,0.31
36181,0.15,0.23
36182,0.27,0.13
36183,0.5,0.77
36184,0.78,0.89
36185,0.23,0.57
36186,0.11,0.11
36187,0.28,0.97
36188,0.2,0.68
36189,0.01,0.74
36190,0.35,0.54
36191,0.07,0.69
36192,0.09,0.52
36193,0.3,0.3
36194,0.44,0.35
36195,0.55,0.7
36196,0.12,0.07
36197,0.09,0.27
36198,0.81,0.88
36199,0.02,0.59
36200,0.0,0.05
36201,0.8,0.96
36202,0.45,0.57
36203,0.1,0.7
36204,0.0,0.04
36205,0.01,0.99
36206,0.05,0.92
36207,0.4,0.46
36208,0.11,0.93
36209,0.13,0.73
36210,0.07,0.16
36211,0.01,0.04
36212,0.06,0.29
36213,0.25,0.56
36214,0.52,0.99
36215,0.66,0.87
36216,0.31,0.86
36217,0.0,0.02
36218,0.14,0.87
36219,0.11,0.16
36220,0.43,0.43
36221,0.03,0.07
36222,0.0,0.12
36223,0.48,0.65
36224,0.02,0.11
36225,0.24,0.45
36226,0.12,0.83
36227,0.5,0.25
36228,0.01,0.02
36229,0.12,0.04
36230,0.09,0.17
36231,0.12,0.41
36232,0.06,0.03
36233,0.01,0.23
36234,0.11,0.34
36235,0.4,0.37
36236,0.18,0.35
36237,0.7,0.18
36238,0.06,0.13
36239,0.59,0.82
36240,0.1,0.81
36241,0.59,0.61
36242,0.0,0.07
36243,0.18,0.86
36244,0.22,0.45
36245,0.35,0.33
36246,0.88,1.0
36247,0.45,0.63
36248,0.17,0.33
36249,0.09,0.09
36250,0.18,0.42
36251,0.11,0.3
36252,0.45,0.48
36253,0.13,0.24
36254,0.56,0.97
36255,0.19,0.12
36256,0.15,0.28
36257,0.06,0.14
36258,0.08,0.13
36259,0.06,0.07
36260,0.11,0.57
36261,0.5,0.65
36262,0.41,0.98
36263,0.07,0.19
36264,0.38,0.17
36265,0.03,0.93
36266,0.01,0.97
36267,0.8,0.86
36268,0.03,0.01
36269,0.16,0.72
36270,0.66,0.87
36271,0.02,0.87
36272,0.42,0.4
36273,0.02,0.04
36274,0.16,0.58
36275,0.03,0.34
36276,0.46,0.55
36277,0.26,0.28
36278,0.0,0.2
36279,0.18,0.49
36280,0.29,0.14
36281,0.0,0.93
36282,0.91,0.51
36283,0.09,0.44
36284,0.02,0.84
36285,0.63,0.82
36286,0.83,0.85
36287,0.2,0.59
36288,0.1,0.41
36289,0.33,0.7
36290,0.16,0.31
36291,0.12,0.35
36292,0.15,0.57
36293,0.01,0.43
36294,0.35,0.76
36295,0.51,0.94
36296,0.21,0.13
36297,0.43,0.46
36298,0.25,0.49
36299,0.01,0.08
36300,0.08,0.75
36301,0.14,0.22
36302,0.02,0.02
36303,0.24,0.16
36304,0.09,0.1
36305,0.39,0.55
36306,0.49,0.6
36307,0.42,0.49
36308,0.18,0.25
36309,0.03,0.69
36310,0.07,0.26
36311,0.36,0.65
36312,0.19,0.66
36313,0.05,0.8
36314,0.34,0.15
36315,0.02,0.02
36316,0.08,0.48
36317,0.22,0.23
36318,0.12,0.04
36319,0.18,0.1
36320,0.84,0.94
36321,0.03,0.0
36322,0.42,0.87
36323,0.01,0.23
36324,0.31,0.31
36325,0.02,0.17
36326,0.03,0.93
36327,0.03,0.24
36328,0.03,0.94
36329,0.69,0.59
36330,0.44,0.55
36331,0.01,0.04
36332,0.13,0.2
36333,0.35,0.83
36334,0.22,0.4
36335,0.14,0.34
36336,0.21,0.2
36337,0.27,0.82
36338,0.02,0.55
36339,0.23,0.54
36340,0.12,0.58
36341,0.05,0.36
36342,0.4,0.26
36343,0.0,0.0
36344,0.16,0.42
36345,0.12,0.42
36346,0.08,0.49
36347,0.32,0.5
36348,0.21,0.77
36349,0.21,0.48
36350,0.2,0.34
36351,0.36,0.44
36352,0.09,0.98
36353,0.78,0.99
36354,0.29,0.83
36355,0.46,0.63
36356,0.13,0.82
36357,0.13,0.4
36358,0.02,0.62
36359,0.17,0.7
36360,0.25,0.61
36361,0.44,0.16
36362,0.51,0.42
36363,0.44,0.53
36364,0.36,0.26
36365,0.67,0.66
36366,0.43,0.26
36367,0.31,0.52
36368,0.93,0.92
36369,0.38,0.99
36370,0.07,0.25
36371,0.16,0.22
36372,0.02,0.02
36373,0.39,0.48
36374,0.04,0.15
36375,0.04,0.35
36376,0.19,0.08
36377,0.08,0.37
36378,0.17,0.21
36379,0.0,0.11
36380,0.9,0.84
36381,0.01,0.89
36382,0.07,0.2
36383,0.08,0.37
36384,0.57,0.61
36385,0.38,0.27
36386,0.24,0.46
36387,0.15,0.73
36388,0.29,0.45
36389,0.07,0.01
36390,0.55,0.58
36391,0.16,0.72
36392,0.23,0.65
36393,0.0,1.0
36394,0.29,0.75
36395,0.58,0.57
36396,0.42,0.44
36397,0.17,0.5
36398,0.43,0.4
36399,0.02,0.16
36400,0.04,0.03
36401,0.02,0.06
36402,0.25,0.27
36403,0.06,0.1
36404,0.62,0.57
36405,0.08,0.49
36406,0.33,0.78
36407,0.79,0.98
36408,0.45,0.58
36409,0.01,0.09
36410,0.35,0.83
36411,0.27,0.72
36412,0.19,0.15
36413,0.7,0.9
36414,0.15,0.25
36415,0.54,0.68
36416,0.05,0.13
36417,0.06,0.33
36418,0.0,0.0
36419,0.03,0.84
36420,0.44,0.79
36421,0.56,0.26
36422,0.12,0.2
36423,0.88,0.86
36424,0.5,0.74
36425,0.24,0.47
36426,0.44,0.5
36427,0.15,0.68
36428,0.84,0.89
36429,0.44,0.72
36430,0.4,0.41
36431,0.15,0.6
36432,0.18,0.14
36433,0.23,0.7
36434,0.27,0.22
36435,0.09,0.24
36436,0.16,0.85
36437,0.23,0.26
36438,0.38,0.16
36439,0.73,0.8
36440,0.44,0.38
36441,0.15,0.54
36442,0.04,0.13
36443,0.04,0.98
36444,0.3,0.38
36445,0.08,0.47
36446,0.11,0.21
36447,0.05,0.02
36448,0.27,0.32
36449,0.51,0.71
36450,0.49,0.64
36451,0.13,0.35
36452,0.26,0.72
36453,0.13,0.32
36454,0.01,0.04
36455,0.13,0.16
36456,0.21,0.25
36457,0.42,0.24
36458,0.25,0.45
36459,0.02,0.09
36460,0.59,0.74
36461,0.13,0.18
36462,0.35,0.43
36463,0.05,0.48
36464,0.0,0.07
36465,0.02,0.22
36466,0.15,0.32
36467,0.0,0.04
36468,0.1,0.07
36469,0.28,0.91
36470,0.15,0.75
36471,0.0,0.54
36472,0.02,0.21
36473,0.24,0.53
36474,0.58,0.8
36475,0.32,0.71
36476,0.49,0.81
36477,0.2,0.85
36478,0.15,0.61
36479,0.06,0.09
36480,0.27,0.64
36481,0.02,0.07
36482,0.05,0.7
36483,0.18,0.36
36484,0.02,0.15
36485,0.54,0.68
36486,0.1,0.03
36487,0.2,0.19
36488,0.08,0.92
36489,0.17,0.35
36490,0.71,0.64
36491,0.3,0.47
36492,0.0,0.34
36493,0.27,0.55
36494,0.03,0.11
36495,0.77,0.97
36496,0.01,0.01
36497,0.01,0.09
36498,0.33,0.18
36499,0.1,0.98
36500,0.54,0.75
36501,0.01,0.06
36502,0.29,0.25
36503,0.55,0.79
36504,0.33,0.59
36505,0.13,0.52
36506,0.23,0.21
36507,0.43,0.18
36508,0.18,0.34
36509,0.92,0.89
36510,0.23,0.37
36511,0.26,0.79
36512,0.12,0.67
36513,0.2,0.12
36514,0.03,0.34
36515,0.18,0.03
36516,0.02,0.25
36517,0.03,0.33
36518,0.57,0.54
36519,0.51,0.93
36520,0.11,0.38
36521,0.39,0.58
36522,0.29,0.52
36523,0.07,0.14
36524,0.04,0.38
36525,0.33,0.57
36526,0.05,0.88
36527,0.05,0.2
36528,0.24,0.37
36529,0.07,0.88
36530,0.43,0.42
36531,0.31,0.61
36532,0.27,0.81
36533,0.45,0.85
36534,0.01,0.09
36535,0.83,0.94
36536,0.14,0.35
36537,0.04,0.65
36538,0.04,0.57
36539,0.5,0.89
36540,0.09,0.35
36541,0.18,0.04
36542,0.54,0.7
36543,0.25,0.3
36544,0.55,0.88
36545,0.43,0.58
36546,0.01,0.61
36547,0.57,0.85
36548,0.7,0.9
36549,0.11,0.1
36550,0.15,0.29
36551,0.04,0.13
36552,0.3,0.91
36553,0.22,0.59
36554,0.05,0.26
36555,0.2,0.44
36556,0.2,0.12
36557,0.02,0.05
36558,0.09,0.94
36559,0.05,0.96
36560,0.03,0.05
36561,0.23,0.42
36562,0.08,0.27
36563,0.01,0.0
36564,0.07,0.28
36565,0.1,0.26
36566,0.16,0.11
36567,0.06,0.19
36568,0.1,0.13
36569,0.26,0.52
36570,0.02,0.57
36571,0.09,0.25
36572,0.0,0.74
36573,0.32,0.38
36574,0.31,0.46
36575,0.1,0.66
36576,0.01,0.1
36577,0.05,0.03
36578,0.26,0.39
36579,0.05,0.92
36580,0.07,0.46
36581,0.13,0.68
36582,0.46,0.73
36583,0.41,0.3
36584,0.87,0.78
36585,0.59,0.52
36586,0.05,0.31
36587,0.06,0.29
36588,0.06,0.34
36589,0.33,0.18
36590,0.0,0.13
36591,0.05,0.95
36592,0.13,0.98
36593,0.47,0.73
36594,0.25,0.65
36595,0.09,0.16
36596,0.09,0.24
36597,0.58,0.54
36598,0.03,0.46
36599,0.15,0.39
36600,0.09,0.06
36601,0.43,0.65
36602,0.01,0.15
36603,0.09,0.23
36604,0.38,0.22
36605,0.14,0.19
36606,0.1,0.5
36607,0.03,0.86
36608,0.26,0.52
36609,0.15,0.79
36610,0.07,0.14
36611,0.02,0.55
36612,0.65,0.87
36613,0.11,0.21
36614,0.2,0.23
36615,0.15,0.97
36616,0.04,0.06
36617,0.43,0.48
36618,0.23,0.45
36619,0.01,0.11
36620,0.22,0.43
36621,0.22,0.02
36622,0.19,0.34
36623,0.23,0.73
36624,0.85,0.98
36625,0.0,0.07
36626,0.54,0.25
36627,0.06,0.17
36628,0.1,0.84
36629,0.17,0.48
36630,0.06,0.41
36631,0.12,0.44
36632,0.34,0.94
36633,0.04,0.63
36634,0.22,0.19
36635,0.23,0.13
36636,0.38,0.46
36637,0.21,0.33
36638,0.0,0.06
36639,0.09,0.76
36640,0.16,0.59
36641,0.15,0.94
36642,0.06,0.44
36643,0.78,0.9
36644,0.52,0.89
36645,0.77,0.92
36646,0.11,0.76
36647,0.06,0.24
36648,0.03,0.43
36649,0.41,0.93
36650,0.05,0.37
36651,0.16,0.07
36652,0.51,0.61
36653,0.03,0.88
36654,0.08,0.31
36655,0.02,0.16
36656,0.12,0.55
36657,0.02,0.16
36658,0.1,0.42
36659,0.19,0.44
36660,0.61,0.92
36661,0.2,0.12
36662,0.07,0.88
36663,0.28,0.35
36664,0.22,0.34
36665,0.05,0.61
36666,0.18,0.32
36667,0.33,0.78
36668,0.06,0.65
36669,0.29,0.92
36670,0.09,0.06
36671,0.57,0.85
36672,0.23,0.75
36673,0.45,0.82
36674,0.55,0.56
36675,0.19,0.18
36676,0.02,0.19
36677,0.09,0.09
36678,0.6,0.76
36679,0.08,0.2
36680,0.07,0.58
36681,0.25,0.1
36682,0.08,0.12
36683,0.22,0.62
36684,0.03,0.2
36685,0.24,0.64
36686,0.06,0.13
36687,0.03,0.66
36688,0.13,0.45
36689,0.08,0.43
36690,0.95,0.99
36691,0.15,0.32
36692,0.51,0.29
36693,0.05,0.66
36694,0.04,0.17
36695,0.04,0.48
36696,0.01,0.02
36697,0.0,0.03
36698,0.06,0.28
36699,0.07,0.31
36700,0.3,0.4
36701,0.38,0.4
36702,0.01,0.06
36703,0.16,0.53
36704,0.01,0.31
36705,0.05,0.07
36706,0.34,0.97
36707,0.19,0.21
36708,0.13,0.31
36709,0.16,0.58
36710,0.17,0.91
36711,0.1,0.16
36712,0.31,0.1
36713,0.19,0.06
36714,0.23,0.45
36715,0.04,0.04
36716,0.39,0.53
36717,0.4,0.71
36718,0.11,0.45
36719,0.0,0.26
36720,0.12,0.29
36721,0.08,0.22
36722,0.11,0.84
36723,0.02,0.14
36724,0.62,0.64
36725,0.03,0.05
36726,0.05,0.99
36727,0.17,0.32
36728,0.14,0.71
36729,0.09,0.19
36730,0.29,0.82
36731,0.44,0.1
36732,0.3,0.28
36733,0.0,0.03
36734,0.43,0.26
36735,0.02,0.25
36736,0.08,0.09
36737,0.35,0.16
36738,0.74,0.93
36739,0.07,0.03
36740,0.28,0.52
36741,0.15,0.86
36742,0.43,0.67
36743,0.11,0.81
36744,0.18,0.2
36745,0.55,0.74
36746,0.5,0.59
36747,0.1,0.92
36748,0.78,0.87
36749,0.4,0.97
36750,0.23,0.58
36751,0.28,0.29
36752,0.35,0.48
36753,0.45,0.8
36754,0.13,0.13
36755,0.46,0.47
36756,0.11,0.51
36757,0.02,0.65
36758,0.03,0.05
36759,0.13,0.45
36760,0.01,0.19
36761,0.05,0.04
36762,0.28,0.79
36763,0.46,0.53
36764,0.07,0.26
36765,0.56,0.97
36766,0.16,0.89
36767,0.03,0.97
36768,0.49,0.56
36769,0.73,0.76
36770,0.04,0.14
36771,0.11,0.07
36772,0.01,0.01
36773,0.05,0.25
36774,0.04,0.44
36775,0.06,0.3
36776,0.66,0.69
36777,0.15,0.38
36778,0.04,0.12
36779,0.07,0.47
36780,0.02,0.21
36781,0.17,0.62
36782,0.31,0.84
36783,0.34,0.72
36784,0.06,0.27
36785,0.04,0.63
36786,0.03,0.87
36787,0.09,0.79
36788,0.1,0.18
36789,0.61,0.84
36790,0.0,0.02
36791,0.42,0.31
36792,0.02,0.09
36793,0.08,0.28
36794,0.21,0.25
36795,0.36,0.38
36796,0.06,0.44
36797,0.0,0.06
36798,0.07,0.83
36799,0.06,0.22
36800,0.14,0.2
36801,0.0,0.96
36802,0.51,0.18
36803,0.26,0.75
36804,0.12,0.26
36805,0.16,0.06
36806,0.14,0.44
36807,0.03,0.13
36808,0.57,0.65
36809,0.03,0.37
36810,0.04,0.03
36811,0.77,0.86
36812,0.66,0.92
36813,0.03,0.35
36814,0.22,0.49
36815,0.34,0.35
36816,0.12,0.77
36817,0.21,0.84
36818,0.15,0.7
36819,0.18,0.38
36820,0.26,0.12
36821,0.05,0.11
36822,0.31,0.16
36823,0.11,0.18
36824,0.33,0.65
36825,0.38,0.68
36826,0.02,0.32
36827,0.78,0.71
36828,0.26,0.39
36829,0.64,0.88
36830,0.68,0.78
36831,0.11,0.3
36832,0.41,0.89
36833,0.24,0.45
36834,0.18,0.34
36835,0.07,0.11
36836,0.03,0.04
36837,0.0,0.07
36838,0.75,0.64
36839,0.24,0.6
36840,0.43,0.68
36841,0.13,0.12
36842,0.11,0.24
36843,0.02,0.06
36844,0.04,0.04
36845,0.19,0.2
36846,0.21,0.98
36847,0.21,0.57
36848,0.18,0.9
36849,0.26,0.27
36850,0.13,0.23
36851,0.01,0.01
36852,0.02,0.04
36853,0.15,0.61
36854,0.7,0.87
36855,0.08,0.51
36856,0.12,0.25
36857,0.08,0.41
36858,0.16,0.11
36859,0.44,0.46
36860,0.17,0.26
36861,0.11,0.19
36862,0.17,0.73
36863,0.14,0.56
36864,0.13,0.97
36865,0.09,0.19
36866,0.08,0.11
36867,0.11,0.33
36868,0.89,0.97
36869,0.35,0.58
36870,0.08,0.04
36871,0.52,0.97
36872,0.08,0.2
36873,0.11,0.29
36874,0.38,0.22
36875,0.04,0.33
36876,0.19,0.36
36877,0.05,0.14
36878,0.51,0.5
36879,0.22,0.11
36880,0.02,1.0
36881,0.12,0.4
36882,0.07,0.57
36883,0.64,0.59
36884,0.09,0.14
36885,0.15,0.15
36886,0.3,0.27
36887,0.07,0.14
36888,0.44,0.73
36889,0.27,0.62
36890,0.11,0.69
36891,0.19,0.79
36892,0.19,0.71
36893,0.07,1.0
36894,0.17,0.04
36895,0.82,0.9
36896,0.42,0.86
36897,0.05,0.31
36898,0.22,0.14
36899,0.21,0.52
36900,0.0,0.16
36901,0.12,0.42
36902,0.47,0.74
36903,0.1,0.67
36904,0.04,0.43
36905,0.0,0.02
36906,0.0,0.01
36907,0.68,0.83
36908,0.23,0.26
36909,0.18,0.71
36910,0.06,0.25
36911,0.04,0.8
36912,0.06,0.44
36913,0.16,0.15
36914,0.02,0.26
36915,0.44,0.53
36916,0.1,0.16
36917,0.25,0.56
36918,0.14,0.2
36919,0.0,0.15
36920,0.06,0.47
36921,0.16,0.11
36922,0.24,0.83
36923,0.24,0.55
36924,0.38,0.86
36925,0.09,0.18
36926,0.1,0.6
36927,0.58,0.1
36928,0.19,0.19
36929,0.02,0.13
36930,0.2,0.11
36931,0.37,0.31
36932,0.02,0.28
36933,0.29,0.99
36934,0.03,0.04
36935,0.07,0.18
36936,0.09,0.25
36937,0.22,0.22
36938,0.3,0.88
36939,0.41,0.61
36940,0.55,0.81
36941,0.0,0.16
36942,0.04,0.14
36943,0.01,0.22
36944,0.51,0.57
36945,0.01,0.13
36946,0.32,0.18
36947,0.03,0.09
36948,0.01,0.64
36949,0.05,0.11
36950,0.3,0.04
36951,0.07,0.54
36952,0.02,0.09
36953,0.27,0.27
36954,0.13,0.74
36955,0.3,0.27
36956,0.29,0.61
36957,0.17,0.27
36958,0.06,0.2
36959,0.59,0.9
36960,0.21,0.81
36961,0.14,0.71
36962,0.08,0.49
36963,0.13,0.26
36964,0.66,0.87
36965,0.07,0.37
36966,0.01,0.34
36967,0.14,0.26
36968,0.47,0.71
36969,0.07,0.72
36970,0.04,0.22
36971,0.76,0.73
36972,0.4,0.81
36973,0.14,0.52
36974,0.89,0.97
36975,0.07,0.51
36976,0.12,0.37
36977,0.05,0.12
36978,0.49,0.81
36979,0.1,0.25
36980,0.05,0.12
36981,0.65,0.58
36982,0.03,0.08
36983,0.62,0.89
36984,0.02,0.86
36985,0.65,0.91
36986,0.08,0.18
36987,0.22,0.06
36988,0.61,0.41
36989,0.76,0.84
36990,0.3,0.51
36991,0.05,0.45
36992,0.17,0.09
36993,0.38,0.71
36994,0.16,0.74
36995,0.26,0.45
36996,0.07,0.05
36997,0.7,0.97
36998,0.15,0.13
36999,0.18,0.66
37000,0.45,0.76
37001,0.01,1.0
37002,0.06,0.24
37003,0.26,0.09
37004,0.71,0.07
37005,0.2,0.62
37006,0.83,0.94
37007,0.01,0.06
37008,0.32,0.24
37009,0.13,0.96
37010,0.51,0.5
37011,0.0,0.45
37012,0.69,0.82
37013,0.1,0.33
37014,0.02,0.06
37015,0.02,0.05
37016,0.01,0.2
37017,0.26,0.75
37018,0.16,0.93
37019,0.07,0.54
37020,0.06,0.26
37021,0.17,0.5
37022,0.31,0.11
37023,0.15,0.61
37024,0.58,0.6
37025,0.15,0.09
37026,0.0,0.12
37027,0.12,0.33
37028,0.15,0.87
37029,0.02,0.18
37030,0.01,0.0
37031,0.05,0.06
